listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
16106516,"Asok BTS Sukhumvit 12 Bangkok, WIFI, swim pool (A)",83428927,42564,"Bangkok, Thailand",,,,f,2,t,f,Khlong Toei,Bangkok,13.73582,100.55701,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Lockbox, Room-darkening shades, Cooking basics, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Bathtub, Free parking on premises, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",1700,3,36,97,10,10,10,10,10,10,f
17662889,The Nye BTS Wong Wian Yai,120215517,42805,"Bangkok, Thailand",,,,f,2,t,f,Taling Chan,Bangkok,13.76155,100.43333,Private room in serviced apartment,Private room,2,1,"Air conditioning, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Lockbox, Cooking basics, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Stove, Lock on bedroom door, Free parking on premises, Coffee maker, Fire extinguisher, Shampoo, Essentials, Cleaning before checkout, First aid kit, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",1287,7,365,100,10,10,10,10,10,10,f
18668326,Locationx3! Steps from Phayathai BTS & AirportLink,129741577,42865,"Bangkok, Thailand",,,,f,2,t,t,Ratchathewi,Bangkok,13.75495,100.53193,Entire condominium,Entire place,2,1,"Air conditioning, Iron, Hair dryer, Hangers, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Host greets you, Hot tub, Private entrance, Kitchen, Washer",1700,30,120,99,10,10,10,10,10,10,f
26090078,"1 Bedroom, BTS Phrom Phong, Sukhumvit",21191904,41892,"Bangkok, Thailand",,,,f,2,t,t,Khlong Toei,Bangkok,13.72514,100.56496,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Cooking basics, Bed linens, Hot water, Paid parking on premises, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Stove, Free parking on premises, Fire extinguisher, Single level home, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Washer",950,30,365,100,10,10,10,10,10,9,f
33497751,Minimal+Gym&Pool+BTS SaphanKwai+Hi-speed WiFi!,46359572,42289,"Bangkok, Thailand",,,,f,2,t,t,Phaya Thai,Bangkok,13.7884,100.55169,Entire condominium,Entire place,2,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Kitchen, Keypad, Essentials, Gym, Hangers, Wifi",800,30,365,100,10,10,10,10,10,10,f
4472984,"Pool & Garden Dindang , central R9",23207420,41944,Bangkok Thailand,,,,f,2,t,t,Din Daeng,Bangkok,13.75865,100.5594,Entire serviced apartment,Entire place,4,1,"Air conditioning, Iron, Hair dryer, Hangers, Luggage dropoff allowed, Hot water, Paid parking on premises, TV, Smoke alarm, Long term stays allowed, Wifi, Fire extinguisher, Shampoo, Essentials, Heating, Dryer, Pool, Dedicated workspace, Elevator, Host greets you, Kitchen, Washer",1500,2,30,96,10,10,10,9,10,9,f
34034265,The room Sukhumvit62 BTS Station Punnawithi,256973855,43575,"Prawet, Bangkok, Thailand",,,,f,2,t,f,Phra Khanong,Bangkok,13.68985,100.60762,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Dishes and silverware, Hangers, Room-darkening shades, Cooking basics, Ethernet connection, Bed linens, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Wifi, Extra pillows and blankets, Stove, Free parking on premises, Shampoo, Essentials, Cleaning before checkout, Heating, Pool, Dedicated workspace, Microwave, Private entrance, Kitchen, Washer",850,3,365,40,8,8,10,8,10,4,t
1253632,Modern downtown luxury 1 bedroom newly renovated,4300429,41245,"Bangkok, Thailand",,,,f,2,t,t,Parthum Wan,Bangkok,13.74039,100.54132,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Wifi, Extra pillows and blankets, Bathtub, Stove, Free parking on premises, Shampoo, Essentials, Cleaning before checkout, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Kitchen, Washer",2250,30,365,90,9,10,8,10,10,10,f
7810755,Superb view in the  prime location,11744504,41668,"Bangkok , Thailand",,,,f,2,t,t,Ratchathewi,Bangkok,13.75038,100.55632,Entire place,Entire place,2,1,"Air conditioning, Pool, Elevator, Wifi, Microwave, Hot water, Iron, TV, Refrigerator, Smoke alarm, Long term stays allowed, Kitchen, Shampoo, Hair dryer, Gym, Indoor fireplace, Hangers, Essentials",1139,3,365,92,10,9,9,10,9,9,f
14719959,Next to BKK U/Luxury/Garden View,32143083,42122,"Bangkok, Thailand",,,,t,2,t,f,Khlong Toei,Bangkok,13.7119,100.58035,Private room in condominium,Private room,1,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hangers, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Extra pillows and blankets, Lock on bedroom door, Free parking on premises, Shampoo, Essentials, Dryer, Pool, Dedicated workspace, Microwave, Host greets you, Washer",800,13,1124,73,9,7,8,9,7,7,t
22645841,Designer Luxury Modern 1 BR Condo@Sukhumvit Road,4852890,41300,Canada,,,,f,2,t,t,Vadhana,Bangkok,13.71319,100.60062,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, High chair, Oven, Hair dryer, Dishes and silverware, Hangers, Cooking basics, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Dishwasher, Stove, Free parking on premises, Coffee maker, Fire extinguisher, Crib, Building staff, Keypad, Shampoo, Essentials, Heating, First aid kit, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Hot tub, Private entrance, Kitchen, Washer, Breakfast",7000,30,365,100,10,9,9,10,9,10,f
24750410,"Cozy, quiet, comfy, affordable 1 bdr getaway! (10)",116685386,42782,"New York, New York, United States",,,,f,2,t,f,Vadhana,Bangkok,13.73522,100.60204,Private room in condominium,Private room,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hair dryer, Hangers, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Stove, Lock on bedroom door, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Pool, Dedicated workspace, Elevator, Microwave, Kitchen",1000,2,120,100,10,10,7,10,7,9,t
26099418,An oasis in Sukhummvit. Easy access to sky train,25448793,42005,"Bangkok, Thailand",,,,f,2,t,t,Phra Khanong,Bangkok,13.68629,100.60516,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Body soap, Refrigerator, Dishes and silverware, Hangers, Room-darkening shades, Bed linens, Hot water, Paid parking on premises, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Laundromat nearby, Gym, Extra pillows and blankets, Stove, Coffee maker, Single level home, Shampoo, Essentials, Portable fans, Washer, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Freezer, Host greets you, Kitchen, Shower gel",1200,7,90,67,9,5,9,10,8,7,t
32968146,1 bedroom for rent - Airport Rail Link Hua Mak,124042747,42828,"Samut Prakan, Thailand",,,,f,2,t,t,Suanluang,Bangkok,13.73659,100.64231,Entire condominium,Entire place,2,1,"Air conditioning, Pool, Shampoo, Dedicated workspace, Elevator, Bed linens, Free parking on premises, Refrigerator, Host greets you, TV, Garden or backyard, Smoke alarm, Private entrance, Kitchen, Washer, Essentials, Gym, Long term stays allowed, Wifi",1200,2,60,90,9,10,9,9,9,8,t
34658581,Supalai.Sukhumvit39,123766397,42826,"Bangkok, Thailand",,,,t,1,t,f,Vadhana,Bangkok,13.74408,100.57412,Entire condominium,Entire place,2,1,"Air conditioning, Pool, Patio or balcony, Dedicated workspace, Elevator, Dishwasher, Microwave, Hot water, Refrigerator, TV, Host greets you, Smoke alarm, Long term stays allowed, Kitchen, Washer, Hair dryer, Gym, Hangers, Wifi",1200,7,90,60,5,6,10,7,6,6,f
1515778,"Bangkok near BTS Cosy Room Wifi, host take care",8093424,41497,"Coventry, England, United Kingdom",,,,f,1,t,f,Khlong Toei,Bangkok,13.70872,100.59923,Shared room in condominium,Shared room,1,1,"Air conditioning, Patio or balcony, Refrigerator, Hair dryer, Hangers, Room-darkening shades, Bed linens, Hot water, Paid parking on premises, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Shampoo, Essentials, Pool, Dedicated workspace, Microwave, Kitchen, Shower gel",712,2,364,20,2,4,8,6,8,2,t
6516914,"1 min to BTS sky train, nice location condominuim",34079764,42148,Bangkok Thailand,,,,f,1,t,f,Bang Na,Bangkok,13.67819,100.60927,Private room in condominium,Private room,3,1,"Cable TV, Air conditioning, Dryer, Pool, Elevator, Wifi, Free parking on premises, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Hair dryer, Gym, Indoor fireplace, Heating, Hangers, Essentials",1199,30,365,80,9,9,9,9,9,9,t
21374128,Big nice room @Omni Tower 10 mins walking to BTS.,154787225,43024,"Bang Rak, Bangkok, Thailand",,,,f,1,t,f,Khlong Toei,Bangkok,13.73657,100.55273,Entire condominium,Entire place,2,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Wifi, Free parking on premises, Fire extinguisher, Iron, TV, Hot tub, Smoke alarm, Private entrance, Kitchen, Shampoo, Hair dryer, Gym, Host greets you, Hangers, First aid kit, Essentials",1710,2,14,100,10,9,10,9,10,10,t
24614287,The Stage Condo Interchange,125158004,42835,"Nonthaburi, Thailand",,,,f,1,t,f,Bang Sue,Bangkok,13.80666,100.52924,Private room in serviced apartment,Private room,3,1,"Air conditioning, Dryer, Pool, Elevator, Microwave, Lock on bedroom door, Refrigerator, TV, Smoke alarm, Dishes and silverware, Kitchen, Washer, Essentials, Gym, Long term stays allowed, Hangers",1000,7,365,73,7,7,7,7,7,8,t
7974518,Townhouse fully renovated,22395307,41923,"Bangkok, Thailand",,,,f,1,t,f,Vadhana,Bangkok,13.7325,100.58045,Private room in guest suite,Private room,2,1,"Air conditioning, Iron, Hangers, Luggage dropoff allowed, Free street parking, Hot water, TV, Long term stays allowed, Childrenâs books and toys, Wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, Crib, Shampoo, Essentials, First aid kit, Pool, Dedicated workspace, Host greets you, Private entrance, Washer",990,2,30,100,10,10,8,8,10,10,f
11937960,"Pratunam - Central, Shopping & Food",63731276,42449,Singapore,,,,f,1,t,f,Ratchathewi,Bangkok,13.75528,100.5363,Entire condominium,Entire place,4,1,"Air conditioning, Dedicated workspace, Elevator, Bed linens, Hot water, TV, Shampoo, Essentials, Wifi",1471,2,10,92,9,9,9,9,10,9,f
15958606,1 Bedroom apartment at a superb location,58782311,42414,"Bangkok, Thailand",,,,f,1,t,t,Sathon,Bangkok,13.72165,100.54589,Entire condominium,Entire place,4,1,"Air conditioning, Refrigerator, Iron, Oven, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Room-darkening shades, Cooking basics, Hot water, Smoke alarm, Long term stays allowed, Wifi, Stove, Free parking on premises, Fire extinguisher, Shampoo, Essentials, First aid kit, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Breakfast",1469,5,89,90,9,9,10,9,10,9,f
20485697,"Huai Kwang Nice,Clean & Safe near subway station",35515558,42165,"Bangkok, Thailand",,,,f,1,t,f,Huai Khwang,Bangkok,13.77282,100.58066,Entire place,Entire place,3,1,"Air conditioning, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Cooking basics, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Hot water kettle, Fire extinguisher, Shampoo, Essentials, First aid kit, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Hot tub, Private entrance, Kitchen, Washer",1090,3,30,40,2,2,2,2,2,2,f
21084832,Warm and cozy condo 8th floor-pool & gym.,135904085,42905,"Bangkok, Thailand",,,,f,1,t,f,Vadhana,Bangkok,13.73101,100.58678,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Room-darkening shades, Cooking basics, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Extra pillows and blankets, Bathtub, Stove, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Cleaning before checkout, First aid kit, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen",1200,15,365,75,10,9,10,9,8,8,f
21106511,Modern 1 BR condo - close to public transport,10133398,41597,"Vienna, Vienna, Austria",,,,f,1,t,t,Vadhana,Bangkok,13.74759,100.55546,Entire condominium,Entire place,2,1,"Air conditioning, Pool, Elevator, Wifi, Free parking on premises, Host greets you, TV, Hot tub, Smoke alarm, Kitchen, Washer, Hair dryer, Gym, Hangers, Essentials",799,24,24,80,10,6,6,8,8,10,f
23213539,"Excellent location, cosy and luxurious apartment",171717553,43135,SG,,,,f,1,t,t,Chatu Chak,Bangkok,13.80734,100.55682,Entire condominium,Entire place,2,1,"Air conditioning, Dryer, Pool, Shampoo, Dedicated workspace, Elevator, Paid parking off premises, Hot water, Paid parking on premises, TV, Host greets you, Smoke alarm, Long term stays allowed, Kitchen, Washer, Essentials, Gym, Hangers, Carbon monoxide alarm, Wifi",900,90,365,91,9,9,9,9,10,9,f
24585275,"1 BedRoom, Just 1 min to BTS Bang Wa. 5 Star Rated",75137134,42522,"Bangkok, Thailand",,,,f,1,t,f,Phasi Charoen,Bangkok,13.71771,100.45608,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hair dryer, Dishes and silverware, Hangers, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Extra pillows and blankets, Stove, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Dryer, Dedicated workspace, Elevator, Microwave, Host greets you, Private entrance, Kitchen, Washer",499,30,90,87,9,9,9,9,8,9,f
39097136,The niche mono sukhumvit 50 Bts onnut,109399643,42737,"Bangkok, Thailand",,,,f,1,t,t,Khlong Toei,Bangkok,13.70335,100.59381,Entire condominium,Entire place,2,1,"Air conditioning, Cooking basics, Pool, Dedicated workspace, Elevator, Stove, Microwave, Free parking on premises, Hot water, Refrigerator, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Dishes and silverware, Gym, Hangers, Wifi",750,15,120,80,10,10,10,9,9,8,f
40511455,"LPN sukhumvit,.by Khamwin3",311663040,43792,TH,,,,f,1,t,t,Suanluang,Bangkok,13.71139,100.60624,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Iron, Hair dryer, Hangers, Free street parking, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Dryer, Pool, Elevator, Kitchen, Washer",1051,30,60,80,8,8,10,8,10,8,f
8683600,New Clean&Convnt Condo near BTS 1m.,45598501,42279,"Bangkok, Thailand",,,,f,1,t,f,Khlong Toei,Bangkok,13.71482,100.59019,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Dishes and silverware, Hair dryer, Hangers, Luggage dropoff allowed, Bed linens, Hot water, Paid parking on premises, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Gym, Wifi, Single level home, Shampoo, Essentials, Cleaning before checkout, Cable TV, Dryer, Pool, Elevator, Microwave, Hot tub, Kitchen",1530,30,360,88,9,10,9,10,10,8,f
16742419,Big Condo Co-working place with free facilities,100458267,42663,"Bangkok, Thailand",,,,f,1,t,t,Vadhana,Bangkok,13.71342,100.60191,Entire condominium,Entire place,4,1,"Air conditioning, Hair dryer, Hangers, Hot water, Paid parking on premises, TV, Smoke alarm, Gym, Carbon monoxide alarm, Wifi, Shampoo, Essentials, Washer, Heating, First aid kit, Dryer, Pool, Dedicated workspace, Elevator, Kitchen, Lockbox",1528,3,15,94,9,10,9,10,9,9,f
17306711,Luxurious city view homey flat 4mins walk from BTS,68475469,42483,"Bangkok, Thailand",,,,f,1,t,f,Vadhana,Bangkok,13.71455,100.59453,Private room in condominium,Private room,3,1,"Air conditioning, Pool, Elevator, Free parking on premises, Hot water, TV, Hot tub, Long term stays allowed, Kitchen, Essentials, Gym, Hangers, Wifi",650,4,365,94,10,9,9,10,10,10,t
18260767,Chatou in town ratchada13,81642918,42555,"Bangkok, Thailand",,,,f,1,t,f,Din Daeng,Bangkok,13.7833,100.57092,Private room in guest suite,Private room,2,1,"Hangers, Free parking on premises, Air conditioning, Long term stays allowed, Lock on bedroom door, Dedicated workspace, Essentials, Elevator, Smoke alarm, Kitchen, Pool, Washer",1200,3,30,80,6,10,8,10,6,6,f
20633204,STUNNING PLACE AT New Lumpinee Boxing Stadium,27021391,42036,"Bangkok, Bangkok, Thailand",,,,f,1,t,t,Bang Khen,Bangkok,13.87155,100.60391,Private room in condominium,Private room,2,1,"Air conditioning, Refrigerator, Dishes and silverware, Hangers, Bed linens, Hot water, Paid parking on premises, TV, Smoke alarm, Long term stays allowed, Gym, Pocket wifi, Wifi, Lock on bedroom door, Fire extinguisher, Essentials, Cleaning before checkout, Cable TV, Dryer, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Washer",460,2,180,85,9,9,9,10,9,9,f
24234846,Regent Orchid Condos (1 Bedroom) BTS Thalat Phlu,182720898,43196,"Bang Khun Thian, Bangkok, Thailand",,,,f,1,t,t,Thon buri,Bangkok,13.71747,100.47739,Entire condominium,Entire place,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hangers, Bed linens, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Fire extinguisher, Essentials, First aid kit, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Kitchen, Washer",600,3,28,92,10,10,9,10,9,10,f
24521090,"A-Space Asoke-Ratchada, Dindeang, Pool Access",86531461,42579,"Bangkok, Thailand",,,,f,1,t,t,Din Daeng,Bangkok,13.75643,100.55955,Private room in condominium,Private room,2,1,"Air conditioning, Patio or balcony, Refrigerator, Iron, Hangers, Cooking basics, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Long term stays allowed, Pocket wifi, Wifi, Extra pillows and blankets, Lock on bedroom door, Free parking on premises, Single level home, Shampoo, Essentials, Private living room, Cable TV, BBQ grill, Pool, Dedicated workspace, Elevator, Microwave, Private entrance, Kitchen, Washer",2000,7,365,100,8,8,8,10,10,10,f
34299415,The nine condo,258948428,43585,Thailand,,,,f,1,t,f,Pra Wet,Bangkok,13.6871,100.64611,Private room in condominium,Private room,2,1,"Air conditioning, Pool, Dedicated workspace, Elevator, Lock on bedroom door, Free parking on premises, Fire extinguisher, Iron, TV, Smoke alarm, Private entrance, Kitchen, Washer, Essentials, Gym, Long term stays allowed, Hangers, Carbon monoxide alarm, Wifi",899,7,365,100,10,10,8,10,8,10,t
38764511,Ideo mobi eastgate,69607111,42490,"Oxford Charter Township, Michigan, United States",,,,f,1,t,t,Bang Na,Bangkok,13.66536,100.60348,Private room in condominium,Private room,1,1,"Air conditioning, Dryer, Shampoo, Dedicated workspace, Lock on bedroom door, TV, Washer",2000,5,7,100,10,10,4,10,10,10,f
19402508,My Rhythm,135478000,42903,QA,,,,f,1,t,f,Phaya Thai,Bangkok,13.78804,100.54467,Private room in condominium,Private room,1,1,"Smoke alarm, Air conditioning, Long term stays allowed, TV, Elevator, Lock on bedroom door",2500,7,120,100,8,10,10,10,10,10,f
18068841,Cozy and warm place. Good location. Central of BBK,34321666,42150,"Bangkok, Thailand",,,,f,1,t,f,Vadhana,Bangkok,13.73498,100.56707,Private room in condominium,Private room,2,1,"Air conditioning, Hair dryer, Hangers, Bed linens, Hot water, TV, Smoke alarm, Long term stays allowed, Indoor fireplace, Wifi, Free parking on premises, Fire extinguisher, Shampoo, Essentials, Heating, First aid kit, Dryer, Pool, Elevator, Host greets you, Hot tub, Kitchen, Washer",1790,3,365,93,9,9,10,10,10,9,t
19198885,Cosy and comfortable apartment next to airport,134315749,42895,"40/312 Baan Suan Chaengwattana  Soi Wat Welu Wanaram 38, Don Mueang Subdistrict, Don Mueang District, Bangkok 10210,Thailand",,,,f,1,t,f,Don Mueang,Bangkok,13.91346,100.56596,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Iron, Dishes and silverware, Hair dryer, Hangers, Room-darkening shades, Cooking basics, Free street parking, Bed linens, Hot water, Long term stays allowed, Wifi, Stove, Free parking on premises, Coffee maker, Fire extinguisher, Building staff, Shampoo, Essentials, Cleaning before checkout, Dryer, Dedicated workspace, Outlet covers, Elevator, Paid parking off premises, Private entrance, Kitchen, Washer",498,2,30,91,9,9,10,10,8,9,f
21260859,Aspire wongsawang,86982165,42582,"Bangkok, Thailand",,,,f,1,t,f,Bang Sue,Bangkok,13.83029,100.52675,Private room,Private room,2,1,"Room-darkening shades, Air conditioning, Pool, Elevator, Microwave, Lock on bedroom door, Free parking on premises, Fire extinguisher, Refrigerator, TV, Smoke alarm, Long term stays allowed, Kitchen, Washer, Gym, Hangers, Luggage dropoff allowed",899,60,365,80,8,8,10,10,10,10,t
31243346,1BR perfect location at BTS Wongwian Yai,21817731,41908,"Bangkok, Thailand",,,,f,1,t,f,Khlong San,Bangkok,13.71952,100.49816,Private room in condominium,Private room,2,1,"Air conditioning, Patio or balcony, Refrigerator, Dishes and silverware, Hair dryer, Hangers, Bed linens, Hot water, Paid parking on premises, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Extra pillows and blankets, Stove, Lock on bedroom door, Single level home, Shampoo, Essentials, Cleaning before checkout, Private living room, Cable TV, Pool, Dedicated workspace, Microwave, Host greets you, Kitchen",1000,15,365,92,9,10,10,10,9,10,t
4027136,Riverside Apartment near BTS,20349061,41872,Bangkok,,,,f,1,t,t,Khlong San,Bangkok,13.7215,100.51072,Entire condominium,Entire place,3,1,"Cable TV, Air conditioning, Dryer, Pool, Dedicated workspace, Elevator, Free parking on premises, Hot water, Host greets you, TV, Hot tub, Smoke alarm, Long term stays allowed, Kitchen, Washer, Essentials, Gym, Indoor fireplace, Carbon monoxide alarm, Wifi",5000,30,1000,100,10,10,10,10,9,10,f
31739473,"Condo near MRT Sutthisan, 1Bed with full kitchen",238057876,43486,TH,,,,f,1,t,f,Din Daeng,Bangkok,13.78747,100.57139,Entire condominium,Entire place,3,1,"Air conditioning, Cooking basics, Shampoo, Dedicated workspace, Elevator, Wifi, Stove, Hot water, Refrigerator, Single level home, Oven, Long term stays allowed, Kitchen, Washer, Hair dryer, Hangers, First aid kit, Essentials",700,4,30,98,10,9,10,10,9,9,f
61000,Apt.@Pinklao near shopping mall,294896,40504,"Bang Phli, Samut Prakan, Thailand",,,,f,1,t,f,Bangkok Noi,Bangkok,13.77946,100.47435,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Dishes and silverware, Hangers, Cooking basics, Hot water, Paid parking on premises, TV, Smoke alarm, Long term stays allowed, Gym, Indoor fireplace, Stove, Single level home, Essentials, Dryer, Pool, Elevator, Microwave, Host greets you, Hot tub, Kitchen, Washer",751,30,365,100,10,10,10,10,8,10,f
3662130,Sunny Quiet Room,17240159,41815,"Bangkok, Thailand",,,,f,1,t,t,Bangkok Noi,Bangkok,13.74665,100.47045,Private room in townhouse,Private room,2,1,"Cable TV, Air conditioning, Wifi, Lock on bedroom door, Fire extinguisher, TV, Smoke alarm, Long term stays allowed, Kitchen, Shampoo, Hair dryer, Hangers, First aid kit, Essentials",540,2,30,100,10,10,10,10,7,10,f
29771426,DEEPS HOMESTAY,223287968,43403,Thailand,,,,f,1,t,f,Huai Khwang,Bangkok,13.78819,100.58408,Private room in house,Private room,2,1,"Air conditioning, Lock on bedroom door, Free parking on premises, Iron, TV, Host greets you, Kitchen, Washer, Hair dryer, Breakfast, First aid kit, Essentials",600,2,15,60,10,10,10,10,8,6,t
35130225,A Space Me Sukhumvit77,264611406,43612,"Bangkok, Thailand",,,,f,1,t,f,Suanluang,Bangkok,13.71427,100.63363,Private room in condominium,Private room,2,1,"Air conditioning, Dryer, Pool, Dedicated workspace, Elevator, Lock on bedroom door, Free parking on premises, Hot water, Fire extinguisher, Smoke alarm, Long term stays allowed, Kitchen, Washer, Essentials, Gym",450,30,365,100,10,10,10,10,6,8,f
35502462,Brand New 1BR/Fully Furnished/800m to MRT LatPhrao,237722253,43485,"Bangkok, Thailand",,,,f,1,t,t,Chatu Chak,Bangkok,13.81447,100.57278,Entire condominium,Entire place,2,1,"Air conditioning, Refrigerator, Iron, Hair dryer, Hangers, Cooking basics, Bed linens, Hot water, TV, Garden or backyard, Smoke alarm, Gym, Wifi, Stove, Shampoo, Essentials, Dryer, Pool, Dedicated workspace, Elevator, Microwave, Host greets you, Private entrance, Kitchen, Washer",751,3,20,90,10,10,10,10,8,9,t
909335,"Cozy 1 BR,3mins BTS/WIFI, Pool View, Sukhumvit",4876203,41302,I live in Nakhon Ratchasima,,,,f,1,t,t,Khlong Toei,Bangkok,13.70804,100.59881,Entire condominium,Entire place,2,1,"Air conditioning, Iron, Hair dryer, Hangers, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Free parking on premises, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Host greets you, Kitchen, Washer",929,2,1095,95,10,10,10,10,9,9,t
15860480,"Spacious 1BR, CBD, FreeWiFi, Near Subway, Pool,Gym",32112961,42122,"Bangkok, Thailand",,,,f,1,t,t,Sathon,Bangkok,13.72359,100.55073,Entire condominium,Entire place,2,1,"Air conditioning, Iron, High chair, Hair dryer, Hangers, Hot water, Paid parking on premises, TV, Smoke alarm, Long term stays allowed, Gym, Wifi, Bathtub, Free parking on premises, Fire extinguisher, Building staff, Shampoo, Essentials, Pool, Dedicated workspace, Outlet covers, Elevator, Hot tub, Kitchen, Washer",1409,30,45,96,10,10,10,10,9,10,f
21512626,NEW HIP CENTRALIZED 1 bedroom next to MRT/ARL/BTS,105608094,42703,"Bangkok, Thailand",,,,f,1,t,f,Din Daeng,Bangkok,13.75754,100.55925,Private room in condominium,Private room,2,1,"Air conditioning, Iron, High chair, Hair dryer, Hangers, Hot water, TV, Smoke alarm, Long term stays allowed, Gym, Carbon monoxide alarm, Wifi, Lock on bedroom door, Free parking on premises, Fire extinguisher, Keypad, Shampoo, Essentials, Cable TV, Dryer, Pool, Dedicated workspace, Elevator, Private entrance, Kitchen, Washer",1400,7,31,96,10,10,10,10,9,9,t
